Site,Date,Time Trap set day before,Time Trap Checked,Addition Time for each trap,Minutes Trap open,Hours Trap open,Time Trap Start check,End Time,Trap,Wpt,Depth,Substrate,Structure at trap,Density of Structure,Log or Ledge,Spp,sex,Stage,Total L,Wt,SVL,VTL,Photo #,comment,Wpt,,,Trap Set Time,,UTM N,UTM E,Latitude,Longitude
LS4,41036,41035.775,41036.62122,0.004965278,1218.55,20.30916666,0.4375,0.645833333,38,51,81,m,"lily, grass",sparse,,AMGR,,l,65,1.5,,,,,51,51,41035,0.775659722,U,5430663,313822,49.00072801,-125.5455686
LS4,41036,41035.77639,41036.62618,,1223.7,20.395,0.4375,0.645833333,39,52,53,m,grass,dense,,RAAU,,,,,,,,,52,52,41035,0.777013889,U,5430657,313814,49.00067168,-125.5456751
LS4,41036,41035.77639,41036.62618,,1223.7,20.395,0.4375,0.645833333,39,52,53,m,grass,dense,,RAAU,,,,,,,,,52,52,41035,0.777013889,U,5430657,313814,49.00067168,-125.5456751
LS4,41036,41035.77639,41036.62618,0.004965278,1223.7,20.395,0.4375,0.645833333,39,52,53,m,grass,dense,,TSB,,,,,,,,,52,52,41035,0.777013889,U,5430657,313814,49.00067168,-125.5456751
LS4,41036,41035.77847,41036.63115,,1227.85,20.46416666,0.4375,0.645833333,40,53,75,m,"lily, grass",sparse,,RAAU,,,,,,,,,53,53,41035,0.778923611,U,5430654,313818,49.00064592,-125.5456191
LS4,41036,41035.77847,41036.63115,0.004965278,1227.85,20.46416666,0.4375,0.645833333,40,53,75,m,"lily, grass",sparse,,RAAU,,,,,,,,,53,53,41035,0.778923611,U,5430654,313818,49.00064592,-125.5456191
LS4,41036,41035.77986,41036.63611,,1233,20.55,0.4375,0.645833333,41,54,107,m,"grass, potomogeton",,,TSB,,,,,,,,,54,54,41035,0.780381944,U,5430644,313825,49.00055817,-125.5455189
LS4,41036,41035.77986,41036.63611,,1233,20.55,0.4375,0.645833333,41,54,107,m,"grass, potomogeton",,,TSB,,,,,,,,,54,54,41035,0.780381944,U,5430644,313825,49.00055817,-125.5455189
LS4,41036,41035.77986,41036.63611,,1233,20.55,0.4375,0.645833333,41,54,107,m,"grass, potomogeton",,,TSB,,,,,,,,,54,54,41035,0.780381944,U,5430644,313825,49.00055817,-125.5455189
LS4,41036,41035.77986,41036.63611,,1233,20.55,0.4375,0.645833333,41,54,107,m,"grass, potomogeton",,,TSB,,,,,,,,,54,54,41035,0.780381944,U,5430644,313825,49.00055817,-125.5455189
LS4,41036,41035.77986,41036.63611,0.004965278,1233,20.55,0.4375,0.645833333,41,54,107,m,"grass, potomogeton",,,RAAU,,,,,,,,,54,54,41035,0.780381944,U,5430644,313825,49.00055817,-125.5455189
LS4,41036,41035.7875,41036.64108,0.011909722,1229.15,20.48583333,0.4375,0.645833333,42,56,88,m,open,,beside log,NONE,,,,,,,,,56,56,41035,0.787824074,U,5430639,313806,49.0005075,-125.5457762
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CCT,,,140,72,,,4780,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CCT,,,130,25,,,4781,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CCT,,,205,69,,,4782,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CCT,,,235,106,,,4783,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CCT,,,260,181,,,4784-85,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CCT,,,240,115,,,4786,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CCT,,,230,103,,,4787-88,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CCT,,,250,141,,,4789-90,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CCT,,,155,33,,,,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,TSB,,,55,3,,,,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
LS4,41036,41035.8125,41036.65299,,1210.3,20.17166666,0.652777778,0.666666667,fyke,57,,m,open,,beside log,CO,,,140,22,,,4794-,,57,57,41035,0.813125,U,5430612,313788,49.00025941,-125.5460096
Wood Lake - LS3C,41039,41038.62914,41039.31944,,994.0333333,16.56722222,0.319444444,0.583333333,1,58,46,m,lily,sparse,beside dense tuber,AMGR,,l,80,7,39,41,,,58,58,41038,0.629143519,U,5429727,311183,48.99151325,-125.5811781
Wood Lake - LS3C,41039,41038.62914,41039.31944,,994.0333333,16.56722222,0.319444444,0.583333333,1,58,46,m,lily,sparse,beside dense tuber,TSB,,,63,1,,,4816to19,,58,58,41038,0.629143519,U,5429727,311183,48.99151325,-125.5811781
Wood Lake - LS3C,41039,41038.62914,41039.31944,,994.0333333,16.56722222,0.319444444,0.583333333,1,58,46,m,lily,sparse,beside dense tuber,CADDISFLY,,,,,,,,,58,58,41038,0.629143519,U,5429727,311183,48.99151325,-125.5811781
Wood Lake - LS3C,41039,41038.62914,41039.31944,0.00625,994.0333333,16.56722222,0.319444444,0.583333333,1,58,46,m,lily,sparse,beside dense tuber,ODONATE,,,,,,,,,58,58,41038,0.629143519,U,5429727,311183,48.99151325,-125.5811781
Wood Lake - LS3C,41039,41038.62948,41039.32569,0.00625,1002.55,16.70916667,0.319444444,0.583333333,2,59,56,m,lily,sparse,beside dense tuber,NONE,,,,,,,,,59,59,41038,0.629479167,U,5429730,311182,48.99153991,-125.5811931
Wood Lake - LS3C,41039,41038.63127,41039.33194,,1008.966667,16.81611111,0.319444444,0.583333333,3,60,48,m,lily,sparse,beside dense tuber,TSB,,,58,2.5,,,,,60,60,41038,0.631273148,U,5429733,311182,48.99156686,-125.5811945
Wood Lake - LS3C,41039,41038.63127,41039.33194,,1008.966667,16.81611111,0.319444444,0.583333333,3,60,48,m,lily,sparse,beside dense tuber,TAGR,M,a,,4,59,85,,,60,60,41038,0.631273148,U,5429733,311182,48.99156686,-125.5811945
Wood Lake - LS3C,41039,41038.63127,41039.33194,,1008.966667,16.81611111,0.319444444,0.583333333,3,60,48,m,lily,sparse,beside dense tuber,RAAU,,l,31,,,,,,60,60,41038,0.631273148,U,5429733,311182,48.99156686,-125.5811945
Wood Lake - LS3C,41039,41038.63127,41039.33194,,1008.966667,16.81611111,0.319444444,0.583333333,3,60,48,m,lily,sparse,beside dense tuber,RAAU,,l,30,,,,,,60,60,41038,0.631273148,U,5429733,311182,48.99156686,-125.5811945
Wood Lake - LS3C,41039,41038.63127,41039.33194,,1008.966667,16.81611111,0.319444444,0.583333333,3,60,48,m,lily,sparse,beside dense tuber,RAAU,,l,27,,,,,,60,60,41038,0.631273148,U,5429733,311182,48.99156686,-125.5811945
Wood Lake - LS3C,41039,41038.63127,41039.33194,,1008.966667,16.81611111,0.319444444,0.583333333,3,60,48,m,lily,sparse,beside dense tuber,CADDISFLY,,l,,,,,,,60,60,41038,0.631273148,U,5429733,311182,48.99156686,-125.5811945
Wood Lake - LS3C,41039,41038.63127,41039.33194,,1008.966667,16.81611111,0.319444444,0.583333333,3,60,48,m,lily,sparse,beside dense tuber,CADDISFLY,,l,,,,,,,60,60,41038,0.631273148,U,5429733,311182,48.99156686,-125.5811945
Wood Lake - LS3C,41039,41038.63127,41039.33194,0.00625,1008.966667,16.81611111,0.319444444,0.583333333,3,60,48,m,lily,sparse,beside dense tuber,EPHEMEROPTERA,,l,,,,,,,60,60,41038,0.631273148,U,5429733,311182,48.99156686,-125.5811945
Wood Lake - LS3C,41039,41038.6356,41039.33819,,1011.733333,16.86222222,0.319444444,0.583333333,4,61,60,m,lily,sparse,,TSB,,,60,3,,,,,61,61,41038,0.635601852,U,5429734,311192,48.99157892,-125.5810584
Wood Lake - LS3C,41039,41038.6356,41039.33819,,1011.733333,16.86222222,0.319444444,0.583333333,4,61,60,m,lily,sparse,,TSB,,,64,4,,,,,61,61,41038,0.635601852,U,5429734,311192,48.99157892,-125.5810584
Wood Lake - LS3C,41039,41038.6356,41039.33819,,1011.733333,16.86222222,0.319444444,0.583333333,4,61,60,m,lily,sparse,,TSB,,,42,0.5,,,,,61,61,41038,0.635601852,U,5429734,311192,48.99157892,-125.5810584
Wood Lake - LS3C,41039,41038.6356,41039.33819,0.00625,1011.733333,16.86222222,0.319444444,0.583333333,4,61,60,m,lily,sparse,,CADDISFLY,,,,,,,,,61,61,41038,0.635601852,U,5429734,311192,48.99157892,-125.5810584
Wood Lake - LS3C,41039,41038.63795,41039.34444,,1017.35,16.95583333,0.319444444,0.583333333,5,62,52,m,lily,sparse,,TAGR,M,a,,7,55,80,,,62,62,41038,0.637951389,U,5429736,311185,48.99159474,-125.5811549
Wood Lake - LS3C,41039,41038.63795,41039.34444,,1017.35,16.95583333,0.319444444,0.583333333,5,62,52,m,lily,sparse,,TSB,,,62,2.5,,,,,62,62,41038,0.637951389,U,5429736,311185,48.99159474,-125.5811549
Wood Lake - LS3C,41039,41038.63795,41039.34444,,1017.35,16.95583333,0.319444444,0.583333333,5,62,52,m,lily,sparse,,RAAU,,l,30,,,,,,62,62,41038,0.637951389,U,5429736,311185,48.99159474,-125.5811549
Wood Lake - LS3C,41039,41038.63795,41039.34444,,1017.35,16.95583333,0.319444444,0.583333333,5,62,52,m,lily,sparse,,CORIXID,,,,,,,,,62,62,41038,0.637951389,U,5429736,311185,48.99159474,-125.5811549
Wood Lake - LS3C,41039,41038.63795,41039.34444,,1017.35,16.95583333,0.319444444,0.583333333,5,62,52,m,lily,sparse,,CORIXID,,,,,,,,,62,62,41038,0.637951389,U,5429736,311185,48.99159474,-125.5811549
Wood Lake - LS3C,41039,41038.63795,41039.34444,0.00625,1017.35,16.95583333,0.319444444,0.583333333,5,62,52,m,lily,sparse,,CADDISFLY,,,,,,,,,62,62,41038,0.637951389,U,5429736,311185,48.99159474,-125.5811549
Wood Lake - LS3C,41039,41038.64015,41039.35069,,1023.183333,17.05305556,0.319444444,0.583333333,6,63,48.5,m,"lily, buckbean",sparse,,RAAU,,l,33,,,,4824to25,,63,63,41038,0.640150463,U,5429745,311185,48.99167562,-125.5811591
Wood Lake - LS3C,41039,41038.64015,41039.35069,0.00625,1023.183333,17.05305556,0.319444444,0.583333333,6,63,48.5,m,"lily, buckbean",sparse,,AMGR,,l,,2.5,39,38,,,63,63,41038,0.640150463,U,5429745,311185,48.99167562,-125.5811591
Wood Lake - LS3C,41039,41038.64321,41039.35694,0.00625,1027.783333,17.12972222,0.319444444,0.583333333,7,65,50,m,"lily, grass",sparse,,NONE,,,,,,,,,65,65,41038,0.643206019,U,5429746,311182,48.99168369,-125.5812005
Wood Lake - LS3C,41039,41038.64515,41039.36319,,1033.983333,17.23305556,0.319444444,0.583333333,8,66,52.5,m,open,,under log,TSB,,,61,2,,,,,66,66,41038,0.645150463,U,5429750,311187,48.99172117,-125.5811341
Wood Lake - LS3C,41039,41038.64515,41039.36319,,1033.983333,17.23305556,0.319444444,0.583333333,8,66,52.5,m,open,,under log,RAAU,,,30,,,,,,66,66,41038,0.645150463,U,5429750,311187,48.99172117,-125.5811341
Wood Lake - LS3C,41039,41038.64515,41039.36319,,1033.983333,17.23305556,0.319444444,0.583333333,8,66,52.5,m,open,,under log,RAAU,,,31,,,,,,66,66,41038,0.645150463,U,5429750,311187,48.99172117,-125.5811341
Wood Lake - LS3C,41039,41038.64515,41039.36319,,1033.983333,17.23305556,0.319444444,0.583333333,8,66,52.5,m,open,,under log,RAAU,,,27,,,,,,66,66,41038,0.645150463,U,5429750,311187,48.99172117,-125.5811341
Wood Lake - LS3C,41039,41038.64515,41039.36319,,1033.983333,17.23305556,0.319444444,0.583333333,8,66,52.5,m,open,,under log,RAAU,,,30,,,,,,66,66,41038,0.645150463,U,5429750,311187,48.99172117,-125.5811341
Wood Lake - LS3C,41039,41038.64515,41039.36319,0.00625,1033.983333,17.23305556,0.319444444,0.583333333,8,66,52.5,m,open,,under log,CADDISFLY,,,,,,,,,66,66,41038,0.645150463,U,5429750,311187,48.99172117,-125.5811341
Wood Lake - LS3C,41039,41038.64583,41039.36944,,1042,17.36666667,0.319444444,0.583333333,9,67,55,m,open,,under log,TAGR,F,a,,4,53,72,4826to28,,67,67,41038,0.645833333,U,5429747,311186,48.9916939,-125.5811464
Wood Lake - LS3C,41039,41038.64583,41039.36944,,1042,17.36666667,0.319444444,0.583333333,9,67,55,m,open,,under log,AMGR,,l,,4,32,33,,,67,67,41038,0.645833333,U,5429747,311186,48.9916939,-125.5811464
Wood Lake - LS3C,41039,41038.64583,41039.36944,0.00625,1042,17.36666667,0.319444444,0.583333333,9,67,55,m,open,,under log,TSB,,,42,0.5,,,,,67,67,41038,0.645833333,U,5429747,311186,48.9916939,-125.5811464
Wood Lake - LS3C,41039,41038.64741,41039.37569,,1048.733333,17.47888889,0.319444444,0.583333333,10,68,62,m,open,,under log,RAAU,,,28,,,,,,68,68,41038,0.647407407,U,5429747,311187,48.99169421,-125.5811327
Wood Lake - LS3C,41039,41038.64741,41039.37569,0.00625,1048.733333,17.47888889,0.319444444,0.583333333,10,68,62,m,open,,under log,CADDISFLY,,,,,,,,,68,68,41038,0.647407407,U,5429747,311187,48.99169421,-125.5811327
Wood Lake - LS3C,41039,41038.64953,41039.38194,,1054.683333,17.57805556,0.319444444,0.583333333,11,69,53,m,open,,under log,TSB,,,58,1,,,,,69,69,41038,0.649525463,U,5429743,311191,48.99165949,-125.5810762
Wood Lake - LS3C,41039,41038.64953,41039.38194,,1054.683333,17.57805556,0.319444444,0.583333333,11,69,53,m,open,,under log,AMGR,,,,3.5,49,40,,,69,69,41038,0.649525463,U,5429743,311191,48.99165949,-125.5810762
Wood Lake - LS3C,41039,41038.64953,41039.38194,,1054.683333,17.57805556,0.319444444,0.583333333,11,69,53,m,open,,under log,RAAU,,,32,,,,,,69,69,41038,0.649525463,U,5429743,311191,48.99165949,-125.5810762
Wood Lake - LS3C,41039,41038.64953,41039.38194,,1054.683333,17.57805556,0.319444444,0.583333333,11,69,53,m,open,,under log,RAAU,,,31,,,,,,69,69,41038,0.649525463,U,5429743,311191,48.99165949,-125.5810762
Wood Lake - LS3C,41039,41038.64953,41039.38194,0.00625,1054.683333,17.57805556,0.319444444,0.583333333,11,69,53,m,open,,under log,CORIXID,,,,,,,,,69,69,41038,0.649525463,U,5429743,311191,48.99165949,-125.5810762
Wood Lake - LS3C,41039,41038.65201,41039.38819,,1060.1,17.66833333,0.319444444,0.583333333,12,70,47,m,open,,under log,ODONATE,,n,,,,,4825to35,feeding on tiny salamander larva,70,70,41038,0.652013889,U,5429748,311190,48.99170411,-125.5810922
Wood Lake - LS3C,41039,41038.65201,41039.38819,,1060.1,17.66833333,0.319444444,0.583333333,12,70,47,m,open,,under log,RAAU,,l,32,,,,,,70,70,41038,0.652013889,U,5429748,311190,48.99170411,-125.5810922
Wood Lake - LS3C,41039,41038.65201,41039.38819,,1060.1,17.66833333,0.319444444,0.583333333,12,70,47,m,open,,under log,UNSA,,l,15,,,,4825to35,,70,70,41038,0.652013889,U,5429748,311190,48.99170411,-125.5810922
Wood Lake - LS3C,41039,41038.65201,41039.38819,,1060.1,17.66833333,0.319444444,0.583333333,12,70,47,m,open,,under log,CORIXID,,,,,,,,,70,70,41038,0.652013889,U,5429748,311190,48.99170411,-125.5810922
Wood Lake - LS3C,41039,41038.65201,41039.38819,0.00625,1060.1,17.66833333,0.319444444,0.583333333,12,70,47,m,open,,under log,FLY,,l,,,,,,caterpillar like creature,70,70,41038,0.652013889,U,5429748,311190,48.99170411,-125.5810922
Wood Lake - LS3C,41039,41038.65308,41039.39444,,1067.566667,17.79277778,0.319444444,0.583333333,13,71,59,m,lily,sparse,,TSB,,,60,1.5,,,,,71,71,41038,0.653078704,U,5429746,311194,48.99168737,-125.5810367
Wood Lake - LS3C,41039,41038.65308,41039.39444,,1067.566667,17.79277778,0.319444444,0.583333333,13,71,59,m,lily,sparse,,TSB,,,38,0.5,,,,,71,71,41038,0.653078704,U,5429746,311194,48.99168737,-125.5810367
Wood Lake - LS3C,41039,41038.65308,41039.39444,,1067.566667,17.79277778,0.319444444,0.583333333,13,71,59,m,lily,sparse,,RAAU,,l,35,,,,,,71,71,41038,0.653078704,U,5429746,311194,48.99168737,-125.5810367
Wood Lake - LS3C,41039,41038.65308,41039.39444,,1067.566667,17.79277778,0.319444444,0.583333333,13,71,59,m,lily,sparse,,ODONATE,,,,,,,,,71,71,41038,0.653078704,U,5429746,311194,48.99168737,-125.5810367
Wood Lake - LS3C,41039,41038.65308,41039.39444,,1067.566667,17.79277778,0.319444444,0.583333333,13,71,59,m,lily,sparse,,CORIXID,,,,,,,,,71,71,41038,0.653078704,U,5429746,311194,48.99168737,-125.5810367
Wood Lake - LS3C,41039,41038.65308,41039.39444,0.00625,1067.566667,17.79277778,0.319444444,0.583333333,13,71,59,m,lily,sparse,,CADDISFLY,,,,,,,,,71,71,41038,0.653078704,U,5429746,311194,48.99168737,-125.5810367
Wood Lake - LS3C,41039,41038.65385,41039.40069,,1075.45,17.92416667,0.319444444,0.583333333,14,72,47,m,lily,sparse,,TSB,,,61,3,,,,,72,72,41038,0.653854167,U,5429747,311199,48.99169789,-125.5809689
Wood Lake - LS3C,41039,41038.65385,41039.40069,,1075.45,17.92416667,0.319444444,0.583333333,14,72,47,m,lily,sparse,,NOTONECTID,,,,,,,,,72,72,41038,0.653854167,U,5429747,311199,48.99169789,-125.5809689
Wood Lake - LS3C,41039,41038.65385,41039.40069,,1075.45,17.92416667,0.319444444,0.583333333,14,72,47,m,lily,sparse,,CADDISFLY,,,,,,,,,72,72,41038,0.653854167,U,5429747,311199,48.99169789,-125.5809689
Wood Lake - LS3C,41039,41038.65385,41039.40069,,1075.45,17.92416667,0.319444444,0.583333333,14,72,47,m,lily,sparse,,AMGR,,l,,3,40,43,,,72,72,41038,0.653854167,U,5429747,311199,48.99169789,-125.5809689
Wood Lake - LS3C,41039,41038.65385,41039.40069,0.00625,1075.45,17.92416667,0.319444444,0.583333333,14,72,47,m,lily,sparse,,EGG,,,,,,,4836to37,,72,72,41038,0.653854167,U,5429747,311199,48.99169789,-125.5809689
Wood Lake - LS3C,41039,41038.67138,41039.40694,,1059.216667,17.65361111,0.319444444,0.583333333,15,75,52,m,"lily, grass",sparse,,TAGR,M,a,,6.5,65,85,4841,,75,75,41038,0.671377315,U,5429745,311206,48.99168206,-125.5808723
Wood Lake - LS3C,41039,41038.67138,41039.40694,,1059.216667,17.65361111,0.319444444,0.583333333,15,75,52,m,"lily, grass",sparse,,TAGR,F,a,,4.5,51,70,4842,,75,75,41038,0.671377315,U,5429745,311206,48.99168206,-125.5808723
Wood Lake - LS3C,41039,41038.67138,41039.40694,0.00625,1059.216667,17.65361111,0.319444444,0.583333333,15,75,52,m,"lily, grass",sparse,,CORIXID,,,,,,,,,75,75,41038,0.671377315,U,5429745,311206,48.99168206,-125.5808723
Wood Lake - LS3C,41039,41038.67385,41039.41319,,1064.65,17.74416667,0.319444444,0.583333333,16,76,57,m,"lily, grass",sparse,,ODONATE,,,,,,,,,76,76,41038,0.673854167,U,5429744,311210,48.9916743,-125.5808172
Wood Lake - LS3C,41039,41038.67385,41039.41319,0.00625,1064.65,17.74416667,0.319444444,0.583333333,16,76,57,m,"lily, grass",sparse,,DIVING BEETLE,,,,,,,,"small beetle, hole in bottom of trap",76,76,41038,0.673854167,U,5429744,311210,48.9916743,-125.5808172
Wood Lake - LS3C,41039,41038.67667,41039.41944,0.00625,1069.6,17.82666667,0.319444444,0.583333333,17,77,51,m,"lily, grass",sparse,,CADDISFLY,,,,,,,,,77,77,41038,0.676666667,U,5429738,311216,48.99162222,-125.5807325
Wood Lake - LS3C,41039,41038.68359,41039.42569,,1068.633333,17.81055555,0.319444444,0.583333333,18,78,50,m,lily,sparse,beside rush,CADDISFLY,,,,,,,,,78,78,41038,0.683587963,U,5429730,311204,48.99154665,-125.5808927
Wood Lake - LS3C,41039,41038.68359,41039.42569,,1068.633333,17.81055555,0.319444444,0.583333333,18,78,50,m,lily,sparse,beside rush,TSB,,,52,1,,,,,78,78,41038,0.683587963,U,5429730,311204,48.99154665,-125.5808927
Wood Lake - LS3C,41039,41038.68359,41039.42569,0.00625,1068.633333,17.81055555,0.319444444,0.583333333,18,78,50,m,lily,sparse,beside rush,TAGR,F,a,,4,54,,,,78,78,41038,0.683587963,U,5429730,311204,48.99154665,-125.5808927
Wood Lake - LS3C,41039,41038.6851,41039.43194,,1075.45,17.92416667,0.319444444,0.583333333,19,80,40,m,lily,sparse,,TSB,,,55,2,,,,,80,80,41038,0.685104167,U,5429730,311200,48.99154542,-125.5809473
Wood Lake - LS3C,41039,41038.6851,41039.43194,0.00625,1075.45,17.92416667,0.319444444,0.583333333,19,80,40,m,lily,sparse,,CADDISFLY,,,,,,,,,80,80,41038,0.685104167,U,5429730,311200,48.99154542,-125.5809473
Wood Lake - LS3C,41039,41038.68692,41039.43819,,1081.833333,18.03055555,0.319444444,0.583333333,20,81,53,m,lily,sparse,centre W lake,TSB,,,62,1,,,,,81,81,41038,0.686921296,U,5429720,311198,48.99145494,-125.58097
Wood Lake - LS3C,41039,41038.68692,41039.43819,,1081.833333,18.03055555,0.319444444,0.583333333,20,81,53,m,lily,sparse,centre W lake,TSB,,,57,2,,,,,81,81,41038,0.686921296,U,5429720,311198,48.99145494,-125.58097
Wood Lake - LS3C,41039,41038.68692,41039.43819,,1081.833333,18.03055555,0.319444444,0.583333333,20,81,53,m,lily,sparse,centre W lake,TSB,,,63,3,,,,,81,81,41038,0.686921296,U,5429720,311198,48.99145494,-125.58097
Wood Lake - LS3C,41039,41038.68692,41039.43819,,1081.833333,18.03055555,0.319444444,0.583333333,20,81,53,m,lily,sparse,centre W lake,TSB,,,60,1.5,,,,,81,81,41038,0.686921296,U,5429720,311198,48.99145494,-125.58097
Wood Lake - LS3C,41039,41038.68692,41039.43819,,1081.833333,18.03055555,0.319444444,0.583333333,20,81,53,m,lily,sparse,centre W lake,TSB,,,50,,,,,,81,81,41038,0.686921296,U,5429720,311198,48.99145494,-125.58097
Wood Lake - LS3C,41039,41038.68692,41039.43819,,1081.833333,18.03055555,0.319444444,0.583333333,20,81,53,m,lily,sparse,centre W lake,TSB,,,,1.5,,,,,81,81,41038,0.686921296,U,5429720,311198,48.99145494,-125.58097
Wood Lake - LS3C,41039,41038.68692,41039.43819,,1081.833333,18.03055555,0.319444444,0.583333333,20,81,53,m,lily,sparse,centre W lake,TSB,,,61,2,,,,,81,81,41038,0.686921296,U,5429720,311198,48.99145494,-125.58097
Wood Lake - LS3C,41039,41038.68692,41039.43819,0.00625,1081.833333,18.03055555,0.319444444,0.583333333,20,81,53,m,lily,sparse,centre W lake,RAAU,,l,29,,,,,,81,81,41038,0.686921296,U,5429720,311198,48.99145494,-125.58097
Wood Lake - LS3C,41039,41038.6685,41039.44444,,1117.366667,18.62277778,0.319444444,0.583333333,fyke,74,55,m,lily,sparse,,DIVING BEETLE,,,,,,,,,74,74,41038,0.66849537,U,5429747,311204,48.99169942,-125.5809006
Wood Lake - LS3C,41039,41038.6685,41039.44444,,1117.366667,18.62277778,0.319444444,0.583333333,fyke,74,55,m,lily,sparse,,NOTONECTID,,,,,,,,,74,74,41038,0.66849537,U,5429747,311204,48.99169942,-125.5809006
Wood Lake - LS3C,41039,41038.6685,41039.44444,,1117.366667,18.62277778,0.319444444,0.583333333,fyke,74,55,m,lily,sparse,,CORIXID,,,,,,,,,74,74,41038,0.66849537,U,5429747,311204,48.99169942,-125.5809006
Wood Lake - LS3C,41039,41038.6685,41039.44444,,1117.366667,18.62277778,0.319444444,0.583333333,fyke,74,55,m,lily,sparse,,CO,,,110,11,,,,,74,74,41038,0.66849537,U,5429747,311204,48.99169942,-125.5809006
Wood Lake - LS3C,41039,41038.6685,41039.44444,,1117.366667,18.62277778,0.319444444,0.583333333,fyke,74,55,m,lily,sparse,,CO,,,120,15,,,,,74,74,41038,0.66849537,U,5429747,311204,48.99169942,-125.5809006
